"","x"
"8800",75279.8578313862
"8801",13127.1217210898
"8802",-24619.3627439031
"8803",-26639.8045565898
"8804",-39652.7883486149
"8805",14829.235457778
"8806",8674.0352742278
"8807",916.508838379428
"8808",-4303.99199763713
"8809",-13220.4160941335
"8810",-26875.7139214629
"8811",40430.5239024755
"8812",40189.9964500733
"8813",-27293.3850330493
"8814",8551.60619785217
"8815",-53459.4010942185
"8816",82210.0878090605
"8817",-12478.2704506562
"8818",20012.2879278374
"8819",-9826.26873792485
"8820",39139.8958279853
"8821",361.310413184207
"8822",-18212.6772436931
"8823",-1316.70420942896
"8824",1306.39344279289
"8825",-38952.5333809583
"8826",-36354.7975262843
"8827",12139.1858770304
"8828",-9691.98232171501
"8829",50825.065452685
"8830",-44248.2425234494
"8831",66426.0863850048
"8832",15576.6279463441
"8833",-70001.614724347
"8834",19631.0650452032
"8835",16147.6856024318
"8836",19322.9131306571
"8837",686.028681812366
"8838",-8944.50838955119
"8839",-7431.70718788802
"8840",28077.2287563952
"8841",-15154.507372198
"8842",8174.36403849549
"8843",30727.8870243495
"8844",47516.4662749146
"8845",-18436.3861591463
"8846",-13772.2954024237
"8847",13199.8890708003
"8848",-29424.4598151476
"8849",-34343.6523220634
"8850",-16988.8375037637
"8851",11056.3148837014
"8852",-27887.0919899813
"8853",-12348.9480320996
"8854",59074.0160042759
"8855",-19857.5361256424
"8856",-31475.5926847413
"8857",86145.0330747189
"8858",37244.8793760136
"8859",20490.8546968106
"8860",16378.3208020494
"8861",55597.6676823312
"8862",22568.6768664022
"8863",22759.8343731921
"8864",26194.233480825
"8865",2911.78915980541
"8866",19816.645833409
"8867",7678.61319183993
"8868",65655.3438262081
"8869",15734.2892340387
"8870",24251.8246939913
"8871",42526.3199176599
"8872",24607.2942182875
"8873",-12099.5191235999
"8874",-46769.6691778229
"8875",8320.85478953011
"8876",44248.887679562
"8877",28633.9948835102
"8878",15680.4831188293
"8879",-6226.14062844267
"8880",-11919.1819332839
"8881",-42236.5679428777
"8882",243.103416195328
"8883",59475.5619749353
"8884",-2100.29814688883
"8885",9446.10873350034
"8886",35914.3236071999
"8887",-37544.573164334
"8888",48195.0450735356
"8889",3663.13402872402
"8890",58195.5578592967
"8891",-8552.25891053677
"8892",-28976.7745682706
"8893",-24589.9560322287
"8894",-22866.6575279271
"8895",-31146.8970328823
"8896",-65544.361699259
"8897",-2636.94530988938
"8898",-12501.8771537805
"8899",-35236.1119887299
"8900",9902.59198970954
"8901",4096.07947686479
"8902",-17045.4854337685
"8903",-20182.883586531
"8904",-66187.1808417113
"8905",-16236.8944577408
"8906",52545.5343540941
"8907",-8753.45419187589
"8908",-62403.4448358129
"8909",45630.271933178
"8910",-15147.4276159118
"8911",13525.9954220381
"8912",19196.6315831462
"8913",52543.9632100982
"8914",-3065.76519900767
"8915",72449.2981280042
"8916",-15055.7595674469
"8917",-1092.29002126191
"8918",8820.50856422815
"8919",25177.0464867168
"8920",-36332.2781348442
"8921",-32222.4627248532
"8922",-24276.118977878
"8923",-12066.7089113749
"8924",2803.12864901878
"8925",7750.34316392842
"8926",11579.4034784942
"8927",39644.8603420357
"8928",23700.0484936967
"8929",631.243168909121
"8930",-45125.2326253091
"8931",-61647.4578488638
"8932",-44873.1469789495
"8933",-54317.3364819031
"8934",26232.5512216557
"8935",-6849.92104776183
"8936",-14294.681876464
"8937",3008.08140721644
"8938",34413.1175597277
"8939",-23864.812657184
"8940",-12231.9611249242
"8941",34033.5534675807
"8942",38180.5779690167
"8943",-16456.0015582522
"8944",-10502.7448401334
"8945",40659.012818629
"8946",65898.8408976039
"8947",-24605.7339107957
"8948",37964.1331561782
"8949",-21951.7519080006
"8950",-34325.0037957761
"8951",28384.99529191
"8952",88334.2647131304
"8953",-15697.5593388345
"8954",22602.0886733407
"8955",31984.5154571276
"8956",-95.6935095555939
"8957",-14246.6037450665
"8958",27008.393344973
"8959",-49347.2634095471
"8960",37605.8071527894
"8961",-33210.8628941583
"8962",-32571.9405065158
"8963",-24769.2223610193
"8964",-14305.3606382798
"8965",-32237.6760006314
"8966",12838.8514491128
"8967",71883.7497007349
"8968",-88120.156719576
"8969",-51360.1120875088
"8970",-92330.9634220983
"8971",-32480.4315003509
"8972",-27363.2084190351
"8973",14697.5968285191
"8974",4464.59582014628
"8975",-59627.7443328108
"8976",6415.85419409458
"8977",1800.06626357056
"8978",-9994.52548036083
"8979",93968.3122268317
"8980",-47603.5541138435
"8981",-1699.87219428184
"8982",40262.4609503481
"8983",30850.6488204016
"8984",87851.0362518921
"8985",36896.8098663792
"8986",-49913.5435978454
"8987",-46598.5680624237
"8988",32243.9287085826
"8989",15877.7706209236
"8990",9662.63428857481
"8991",-15165.6920940093
"8992",11123.6055724465
"8993",-23827.3573129487
"8994",23762.2432790089
"8995",12639.1167893307
"8996",-42800.1757414438
"8997",-1868.05418317925
"8998",-20173.0888585456
"8999",-22607.5796149655
"9000",15428.7998266527
"9001",-982.413402285208
"9002",87248.7727883677
"9003",28662.4100443231
"9004",-26439.6350387855
"9005",-10513.2434786492
"9006",29211.9429036511
"9007",43973.30334591
"9008",46476.5537588296
"9009",-2215.00507578784
"9010",-45992.0450549035
"9011",-4680.47721826324
"9012",-35733.5101112102
"9013",-5306.23367236018
"9014",32922.9542070668
"9015",-52097.2160347658
"9016",26153.6644377811
"9017",26573.8947739446
"9018",-57225.6242065714
"9019",-79775.3303674045
"9020",26444.8138746909
"9021",25793.6372918941
"9022",-100618.940154949
"9023",-24914.9383542117
"9024",19620.9384240037
"9025",25948.8345238192
"9026",-8319.32834407469
"9027",48450.546093358
"9028",14658.0292273204
"9029",-11946.3385643018
"9030",2070.86999432198
"9031",25453.2392676027
"9032",-10284.4021675504
"9033",-14824.6009553436
"9034",-12344.1274040939
"9035",-21562.956164707
"9036",23723.8758931493
"9037",43623.8374254616
"9038",12422.4489544372
"9039",20139.3179366141
"9040",18389.5950665036
"9041",8088.47456378835
"9042",50800.3642181762
"9043",-40488.2971069125
"9044",2847.37766052154
"9045",-16969.8930667394
"9046",42193.3329343511
"9047",2469.16308934506
"9048",-24270.5580332113
"9049",-78399.7609272533
"9050",65698.8614072069
"9051",-28273.3322538293
"9052",8160.29816407127
"9053",28631.4309389584
"9054",-9132.64624730422
"9055",30264.4936961114
"9056",46948.1838313863
"9057",8088.95922777495
"9058",-37305.8977265606
"9059",-19457.9964670709
"9060",-9639.99213362522
"9061",74836.7270375222
"9062",14791.0258353192
"9063",24798.6866878698
"9064",-14469.0478434965
"9065",42061.3692581445
"9066",15776.6257658299
"9067",-13158.51875494
"9068",81960.4870615072
"9069",34566.526340801
"9070",15760.4747219641
"9071",7713.86619608559
"9072",11822.1524858913
"9073",-25622.4720288851
"9074",-23034.7345657795
"9075",-34827.5185240341
"9076",16219.2371714826
"9077",-23224.2517313894
"9078",67600.003882954
"9079",56393.5879595339
"9080",-27662.6954035188
"9081",93372.7007843633
"9082",10365.1916407996
"9083",-33486.3284607733
"9084",-14624.6441241682
"9085",11504.4831364111
"9086",-37181.9991789257
"9087",-23102.6860659455
"9088",41596.9330624953
"9089",-1486.21122789742
"9090",-9295.59415581361
"9091",-77881.7800522176
"9092",-23574.6423507483
"9093",-1033.67449056926
"9094",4793.30850920019
"9095",27178.4520579219
"9096",-52659.4034329773
"9097",-30826.5635133235
"9098",-11582.6049020791
"9099",44194.126216672
"9100",-25098.8378940596
"9101",-15790.7729389537
"9102",-46667.4983978375
"9103",8175.99659715386
"9104",-22817.2833678272
"9105",13397.4365791202
"9106",11191.3195881769
"9107",-17413.1466921756
"9108",17450.7193352954
"9109",-27257.0084649498
"9110",-47656.6700898913
"9111",-56907.1590910096
"9112",-33725.674310856
"9113",61524.5183766262
"9114",-53962.3862164164
"9115",50374.3161470712
"9116",-38297.4143653058
"9117",71335.2940205941
"9118",-38500.6141985223
"9119",361.530386881725
"9120",14085.579186751
"9121",21818.7027621832
"9122",-32547.9180889583
"9123",-51386.2850262049
"9124",-33259.6275485117
"9125",13922.2735803238
"9126",-805.389456560696
"9127",23913.0263778787
"9128",32888.6855757129
"9129",31985.1532351177
"9130",40960.2688595508
"9131",37193.208606094
"9132",-26441.2136889765
"9133",-84573.0781333456
"9134",-42834.0770961071
"9135",-1020.0655275804
"9136",21851.1986711254
"9137",-1046.51547056544
"9138",55525.0035376526
"9139",47884.0405709473
"9140",56043.29658318
"9141",18840.6838722085
"9142",3522.1250007074
"9143",71928.0419378479
"9144",-50275.1156232541
"9145",44846.9412583303
"9146",40627.3940447123
"9147",-7319.33249787266
"9148",22419.4058456495
"9149",-12245.5710832057
"9150",-9594.34387722638
"9151",-29586.6325704679
"9152",55844.6790681957
"9153",-8203.86622922821
"9154",38948.2016453813
"9155",69294.3471920906
"9156",45086.20642558
"9157",12298.1437715704
"9158",50117.6957755289
"9159",-31647.2877474386
"9160",16112.3490248493
"9161",-22872.7195150349
"9162",-15359.7586443714
"9163",87703.4248654581
"9164",1467.13349132128
"9165",62586.5116509638
"9166",10695.136393326
"9167",28105.6313013798
"9168",13618.1371334489
"9169",52406.9179252557
"9170",-49385.3359258081
"9171",-10597.4529146556
"9172",-11557.8138394765
"9173",-25079.2649702826
"9174",1105.91119732077
"9175",45365.0593874778
"9176",-20196.2599808368
"9177",-46195.3015563689
"9178",39789.0263899789
"9179",52504.0476365315
"9180",-42396.8461880374
"9181",-396.694973960556
"9182",-49029.0391887664
"9183",82542.4453999292
"9184",36228.6784095759
"9185",-62812.0325875478
"9186",11261.181198768
"9187",26422.6317268018
"9188",-3610.53979660035
"9189",-344.894095667639
"9190",-801.731856619086
"9191",-8753.52687581323
"9192",63511.4161776959
"9193",443.476639525564
"9194",28447.1558448106
"9195",13345.2013132381
"9196",-8533.27343161668
"9197",10538.6800359951
"9198",41529.6615154802
"9199",40475.6526999554
"9200",44569.254433297
"9201",24613.3691089757
"9202",-3356.35791030591
"9203",56623.4095150304
"9204",9179.51732589512
"9205",55758.164563219
"9206",-26168.1101550512
"9207",14659.6786010096
"9208",29911.8383320209
"9209",-2224.51335983564
"9210",65312.7875718716
"9211",47035.4450364403
"9212",-20730.0517040737
"9213",-9589.06680649734
"9214",-489.611416761657
"9215",-26219.6957812157
"9216",-17707.171241551
"9217",57329.9706450287
"9218",-38678.8856365709
"9219",-1441.19668283919
"9220",46279.2634060129
"9221",16157.8609630165
"9222",62201.6677721971
"9223",-22010.4908433868
"9224",12652.0944017667
"9225",-22098.5647719092
"9226",-8061.5499404089
"9227",-12833.3225035609
"9228",-9652.19528570563
"9229",9016.18927751756
"9230",8255.12123984845
"9231",5098.09505748155
"9232",47413.662079188
"9233",90131.5906374271
"9234",11306.6678725215
"9235",-16103.7950422912
"9236",-10471.7500923136
"9237",79773.6683557554
"9238",-17539.8004439347
"9239",26647.5040496813
"9240",-5342.46081169718
"9241",-16130.8363910982
"9242",-48850.3277710645
"9243",43305.1344383498
"9244",17968.4701029952
"9245",-55920.8505598735
"9246",33173.8089589888
"9247",8634.97923325911
"9248",-28756.6696069365
"9249",-11035.8087057173
"9250",68985.7525719399
"9251",-22150.8998662482
"9252",-40798.4976201502
"9253",-25028.777233581
"9254",-30240.8761022687
"9255",7044.99155538034
"9256",7332.88197795023
"9257",-62389.4476586772
"9258",-14392.6683193132
"9259",-33956.0101072287
"9260",-82452.6476868013
"9261",-43781.9935434602
"9262",22262.151147102
"9263",50183.9856849704
"9264",-9881.1122270306
"9265",54072.1272864386
"9266",12739.7784132571
"9267",-18965.8207871342
"9268",-9891.7942059562
"9269",-32948.4332633145
"9270",41406.051353286
"9271",-542.772485399774
"9272",-102994.1771497
"9273",53020.510987549
"9274",-22603.865700778
"9275",26827.3889175186
"9276",3653.74738530816
"9277",3778.48020631719
"9278",50662.5080472022
"9279",-60641.0639485935
"9280",10898.2639980382
"9281",9768.35201339751
"9282",36234.3509056032
"9283",17518.2885761229
"9284",19613.2087233325
"9285",-5689.99892710626
"9286",24396.1449427306
"9287",25551.6795529077
"9288",16392.1617322518
"9289",22476.5340424407
"9290",43729.9230462939
"9291",22693.6783468232
"9292",12193.8739121936
"9293",17328.4158343473
"9294",-9594.54336222835
"9295",17003.2907322486
"9296",-60712.6945118188
"9297",82976.6420180375
"9298",-10993.4165552313
"9299",-55452.3256716701
"9300",33829.3500055596
"9301",29713.8543658471
"9302",53510.4488145199
"9303",-3732.95010179805
"9304",10529.2319204176
"9305",-11656.8059926442
"9306",-20703.0708830094
"9307",-16196.3651854582
"9308",58457.4338304965
"9309",14715.5928172361
"9310",25222.8420207214
"9311",-49890.1453022304
"9312",14944.5120374827
"9313",-9730.92920943151
"9314",-2526.17690175653
"9315",46303.693793572
"9316",54700.4807473769
"9317",45594.0874557902
"9318",10913.3864256412
"9319",74411.599551316
"9320",-26157.2695894927
"9321",53221.3366354486
"9322",2731.19497416683
"9323",-45222.4873839163
"9324",-17537.6925990996
"9325",-5366.67612238622
"9326",-19298.8532490534
"9327",6760.8357177618
"9328",21966.9984338826
"9329",-40677.4288008445
"9330",-17464.1324395924
"9331",47012.9854882789
"9332",63874.4603922419
"9333",35287.6120570199
"9334",-36096.0539644085
"9335",-58723.1518025463
"9336",-32721.2653674082
"9337",30091.2525666529
"9338",-30553.2354162102
"9339",58063.4551753518
"9340",-29132.1026620505
"9341",36903.3150804599
"9342",33771.4855690779
"9343",2899.23726310427
"9344",11883.4500447451
"9345",39915.6760973344
"9346",20046.591982886
"9347",-8877.58179044939
"9348",15937.1227292343
"9349",32716.2303690885
"9350",-8749.92133940771
"9351",-11897.5922282902
"9352",42028.5970266748
"9353",-56033.3233880556
"9354",36268.394362885
"9355",6702.67344821131
"9356",59264.4045741848
"9357",20493.2936603147
"9358",-21327.0424937678
"9359",-47666.2125512649
"9360",14313.4219881312
"9361",16985.0822872628
"9362",37921.1465541777
"9363",-20705.7356282549
"9364",-43831.8546753087
"9365",-56523.4568973204
"9366",-53704.8180663676
"9367",25348.2974949613
"9368",107698.228144425
"9369",28759.4507307098
"9370",24208.0495882494
"9371",-13821.8018542344
"9372",6530.56376408763
"9373",-69148.7320699004
"9374",32037.9515065382
"9375",23510.1521364326
"9376",-6101.62403731159
"9377",340.618215860484
"9378",-42009.0867715257
"9379",-32553.0883914929
"9380",-18536.4057196259
"9381",60990.2423425542
"9382",-12410.9601805045
"9383",-5770.37728307893
"9384",-644.978999842963
"9385",32939.9314225701
"9386",-47750.3172251603
"9387",-18118.5807264148
"9388",70548.6663144136
"9389",-61725.3512445509
"9390",37074.809052223
"9391",28558.9013848628
"9392",22470.2062961648
"9393",56047.04173808
"9394",7658.84489506082
"9395",17879.4966457821
"9396",15523.9700386542
"9397",53482.033840381
"9398",-17617.3838464652
"9399",-27638.9179532984
"9400",-39914.9854732335
"9401",-11438.757197613
"9402",-82563.1944372996
"9403",-30552.0936632484
"9404",55827.3141146686
"9405",691.315237556834
"9406",40243.2557030618
"9407",-1042.12022579254
"9408",25488.4769077047
"9409",5669.33851252792
"9410",-42804.1088404451
"9411",-51954.9507133322
"9412",29596.1970769726
"9413",3447.13677212262
"9414",31952.7433842398
"9415",-30238.9696144715
"9416",-7838.16032008884
"9417",40757.2126836928
"9418",-17372.4538866719
"9419",25761.3619363916
"9420",12363.8623231019
"9421",-26500.0332491392
"9422",42528.3963760004
"9423",39513.831572561
"9424",-41995.7614968697
"9425",-2881.35395352053
"9426",-17300.3421940263
"9427",-4181.50860813955
"9428",43796.2060450175
"9429",85481.7151352739
"9430",-58220.9568598899
"9431",2597.9095438257
"9432",54040.2950120991
"9433",66904.5487749606
"9434",-68003.1250268603
"9435",-23804.4717183407
"9436",-3490.03351944792
"9437",65943.7303049919
"9438",-17576.330251664
"9439",-9136.04479779327
"9440",39112.3867041009
"9441",22856.6093258522
"9442",23724.3569758148
"9443",23336.9400756753
"9444",3872.73985319727
"9445",-12199.9835048714
"9446",16776.4145549663
"9447",-43418.2038647268
"9448",-10486.1772537886
"9449",-40596.9374657368
"9450",37174.0154402621
"9451",1417.76651033455
"9452",33083.5454490216
"9453",-502.722092079994
"9454",3984.36206296546
"9455",-34504.5724835583
"9456",13893.3936101394
"9457",30163.937677223
"9458",9501.89285048002
"9459",-23925.3707408712
"9460",72713.6481680393
"9461",-44587.1726682594
"9462",-8149.53316666683
"9463",28729.3929400523
"9464",-5006.93013465902
"9465",28785.1564082873
"9466",-32550.3347100071
"9467",-62845.7652111049
"9468",39285.4706611737
"9469",5494.35951830524
"9470",9870.58794269162
"9471",-11688.7435943845
"9472",21856.6576154677
"9473",5521.63005729797
"9474",59436.4698177587
"9475",-20704.0442506138
"9476",8520.2246884633
"9477",-17531.7035604877
"9478",-8137.28275980268
"9479",-29739.7642341774
"9480",-29480.2353257552
"9481",17420.2957616119
"9482",10768.1368152893
"9483",-6368.76655133995
"9484",51992.5853335328
"9485",23132.7335825944
"9486",-27579.1413872525
"9487",38494.3003005085
"9488",99398.3838729615
"9489",52081.5282123723
"9490",9186.23806593081
"9491",-4553.58497707995
"9492",-28810.2803832402
"9493",71456.2434044182
"9494",16641.2939450227
"9495",-1610.50509503564
"9496",-41397.1131488315
"9497",25300.8858974338
"9498",134.242345541053
"9499",29464.3126216725
"9500",30769.2071068219
"9501",-7440.09033664523
"9502",54482.9709289727
"9503",-13869.8968005987
"9504",-60977.9323408052
"9505",10904.2303371239
"9506",-7811.14535922509
"9507",-30859.4065426132
"9508",25666.4546499311
"9509",16101.7974239405
"9510",-16870.0184996095
"9511",16358.2819905
"9512",21154.2653890217
"9513",32718.0585509512
"9514",-25330.8497471378
